company_id,company_name,company_type,annual_revenue,year_founded,num_employees,location,company_url,brands,description,url,telephone,searchterm
564168,"Modern Fluid Power, Inc.","Distributor*, Custom Manufacturer, Service Company, Turnkey Systems Integrator",$1 - 4.9 Mil,1970,1-9,"Blanchester, OH",http://www.modernfluidpowerinc.com/hydraulics-supplier-distributor-cylinders-tube-flares-pipe-fittings-pump-motors.html,Lynair,"Stocking distributor of hydraulic cylinders. Specifications of cylinders vary depending upon models & include steel tie rods with 100,000 psi to 125,000 psi minimum yield strength & 3,000 psi rated pressure. Various features of cylinders include air bleeders, NPTF ports, double lip wipers, glass fiber-filled PTFE piston seals & O-ring tube end seals.",https://www.thomasnet.com/profile/00564168/modern-fluid-power-inc.html?cid=564168&cov=NA&heading=21650809&searchpos=16&what=hydraulic+cylinders,tel://888-711-1889,hydraulic cylinders
961101,"Compressed Air Systems, Inc.",Distributor*,,1963,50-99,Locations,https://catalog.compressedairsystems.com/item/press-tools/portable-pumps-hydraulic-press-cylinders/51144000107,,"Distributor of hydraulic press cylinders for aerospace, electronics, medical, fleet maintenance, manufacturing, pharmaceutical, plastics processing, woodworking, food and beverage industries. Available in 1/2 to 4 in. size.",https://www.thomasnet.com/branchloc.html?cid=961101&cov=NA&goto=%2Fprofile%2F00961101%2Fcompressed-air-systems-inc.html&heading=21650809&searchpos=17&what=hydraulic+cylinders,tel://855-537-0577,hydraulic cylinders
120500,Dunham Rubber & Belting Corp.,"Distributor*, Manufacturer",,1965,50-99,Locations,http://catalog.dunhamrubber.com/category/hydraulic-cylinders,,"Manufacturer and distributor of hydraulic cylinders. Types include aluminum, double and single acting, flat body, high tonnage, hollow hole, lock nut, low profile, pull and threaded. Available with 1.26 in. to 36.13 in. collapsed height and 2 ton to 1,000 ton cylinder capacity. Features vary depending upon different models. Some features include handles, piston rods, alloy bearings, scratching and corrosion resistance, base mounting holes, rod wipers, heavy duty compression springs, mechanical safety lock nuts, chrome plated ram and plunger ends. Suitable for pushing, pulling, lifting and holding loads, high cycling in production and tensioning applications.",https://www.thomasnet.com/branchloc.html?cid=120500&cov=NA&goto=%2Fprofile%2F00120500%2Fdunham-rubber-belting-corp.html&heading=21650809&searchpos=18&what=hydraulic+cylinders,tel://866-969-1135,hydraulic cylinders
30309904,OTP Industrial Solutions,"Distributor*, Service Company",$100 - 249.9 Mil,1963,500-999,Locations,https://www.otpnet.com/fluid-power/,"Eaton, Georgia Hydraulic, Lynair, Tolomatic","Distributor of pneumatic & hydraulic cylinders in standard & metric dimensions. Types of cylinders include special, mill & welded style cylinders. Various features include stroke adjusters, optional stop tubes, piston rods, honed steel tubing, position indicators, distance sensing switches, rod wipers & rod boots. Meets JIC & NFPA requirements. On-time delivery.",https://www.thomasnet.com/branchloc.html?cid=30309904&cov=NA&goto=%2Fprofile%2F30309904%2Fotp-industrial-solutions.html&heading=21650809&searchpos=19&what=hydraulic+cylinders,tel://614-342-6123,hydraulic cylinders
20053642,Emerson Bearing,Distributor*,,,,"Boston, MA",https://products.emersonbearing.com/category/bearing-accessories,"Enerpac, SPX","Manufacturer of hydraulic cylinders. Hydraulic pumps also available. Other products include bearings, mounted units, seals, chains, rollers, bushings, and other bearing accessories. Same day shipment.",https://www.thomasnet.com/profile/20053642/emerson-bearing.html?cid=20053642&cov=NA&heading=21650809&searchpos=20&what=hydraulic+cylinders,tel://800-225-4587,hydraulic cylinders
1310161,Atlas Bronze,Distributor*,$5 - 9.9 Mil,1994,10-49,"Trenton, NJ",https://www.atlasbronze.com/Bronze-Finished-Machine-Parts-s/177326.htm,,"Distributor of machine parts including hydraulic cylinders. Cylinders are machined by hand, power tools and CNC machines. Serves the manufacturing, aerospace, architectural, oil, gas, power generation plant, marine and naval industries.",https://www.thomasnet.com/profile/01310161/atlas-bronze.html?cid=1310161&cov=NA&heading=21650809&searchpos=21&what=hydraulic+cylinders,tel://855-486-6295,hydraulic cylinders
128196,Industrial Brake & Supply,"Custom Manufacturer*, Distributor",$10 - 24.9 Mil,1971,10-49,"Walton, KY",http://www.indbrake.com/supplier-distributor-carlisle-industrial-brake-friction-products-oh-tn-pa-wv-sc-ga-fl.html,,"Distributor of hydraulic master braking cylinders. Other products include linings, calipers, and drum brakes. Industries served include construction, agriculture, and industry.",https://www.thomasnet.com/profile/00128196/industrial-brake-supply.html?cid=128196&cov=NA&heading=21650809&searchpos=22&what=hydraulic+cylinders,tel://877-396-5412,hydraulic cylinders
10020565,"Jergens, Inc.",Manufacturer*,$50 - 99.9 Mil,1942,100-199,Locations,https://www.jergensinc.com/swing-cylinders,,ISO 9001: 2000 certified manufacturer & distributor of intensifier cylinders including air cylinders & hydraulic cylinders. Intensifier cylinders available as a combination of air & hydraulic cylinders.,https://www.thomasnet.com/branchloc.html?cid=10020565&cov=NA&goto=%2Fprofile%2F10020565%2Fjergens-inc.html&heading=21650809&searchpos=23&what=hydraulic+cylinders,tel://888-905-9174,hydraulic cylinders
10076166,Applied Power Solutions,Distributor*,,1996,,"Addison, IL",https://www.apscorp.com/APS/Products/Hydraulics.htm,,"Distributor of hydraulic and pneumatic products including cylinders. Repair, engineering, troubleshooting and preventative maintenance services are offered. Value added services such as custom barcoding, CAD capabilities, OEM assembly, plant surveys and third party logistics are also provided. Serves the metal processing, metal service center, paper mill and paper converting, canning, grinding, commercial laundry, marine, oil and gas and material handling industries. Vendor managed inventory (VMI) programs available. Kanban delivery.",https://www.thomasnet.com/profile/10076166/applied-power-solutions.html?cid=10076166&cov=NA&heading=21650809&searchpos=24&what=hydraulic+cylinders,tel://844-834-8699,hydraulic cylinders
879264,"Motion Industries, Inc.",Distributor*,$250 Mil. and over,1946,1000+,Locations,https://www.motionindustries.com/products/Hydraulics/Hydraulic%20Cylinders%20&%20Shock%20Absorbers,"Aventics, Eaton, HYDAC, Hi-Power, Mead, Power Team, Prince, Rexroth, SPX, Schrader, Vickers","Distributor of hydraulic tie-rod and welded cylinders. Available in various rod diameters, stroke lengths, port sizes, extended or retracted lengths, operating pressures and mounting options. Low and high pressure NFPA hydraulic cylinders are also offered. Serves the automotive, chemical, beverage, oil and gas extraction industries.",https://www.thomasnet.com/branchloc.html?cid=879264&cov=NA&goto=%2Fprofile%2F00879264%2Fmotion-industries-inc.html&heading=21650809&searchpos=25&what=hydraulic+cylinders,tel://205-957-5138,hydraulic cylinders
10099744,"Advanced Fluid Systems, Inc.","Custom Manufacturer*, Distributor, Manufacturer",$10 - 24.9 Mil,1985,10-49,Locations,http://advancedfluidsystems.com/hydraulic-products-services/product-lines/products-by-type/,,"ISO-9001:2015 certified manufacturer and distributor of hydraulic cylinders. Double acting metric hydraulic cylinders, double acting NFPA metric hydraulic cylinders, rod less cable style hydraulic cylinders & mill type hydraulic cylinders are available.",https://www.thomasnet.com/branchloc.html?cid=10099744&cov=NA&goto=%2Fprofile%2F10099744%2Fadvanced-fluid-systems-inc.html&heading=21650809&searchpos=26&what=hydraulic+cylinders,tel://866-500-1941,hydraulic cylinders
30716202,South Alliance,Custom Manufacturer*,$1 - 4.9 Mil,1988,10-49,"South El Monte, CA",http://www.south-alliance.com/hydraulic-cylinders/,,"Custom manufacturer of hydraulic type cylinders. Various types include single and double acting, tie rod, welded mounting, magnetic piston and inch/metric cylinders. Capabilities include machining, fabrication, welding, repair, engineering, designing, cutting, bending, forming, punching and shearing.",https://www.thomasnet.com/profile/30716202/south-alliance.html?cid=30716202&cov=NA&heading=21650809&searchpos=27&what=hydraulic+cylinders,tel://626-575-3392,hydraulic cylinders
995951,Petersen Products Co.,"Custom Manufacturer*, Manufacturer",$5 - 9.9 Mil,1916,10-49,"Fredonia, WI",https://www.petersenproducts.com/161-9-Series-Inflatable-Lifting-Cylinders-s/1924.htm,Petersen,"Woman-owned custom manufacturer of inflatable lifting air & hydraulic cylinders including rubber cylinders. Used to lift, pull & align tubes, pipes & transformers. Capabilities include metal working, woven & non-woven pattern cutting, sewing single & multiple stitches with KevlarÂ®, nylon & polyester thread, RF seam welding of polyurethane & high pressure swaging. Inflatable lifting cylinders are available with limited 90 day warranty from date of shipment.",https://www.thomasnet.com/profile/00995951/petersen-products-co.html?cid=995951&cov=NA&heading=21650809&searchpos=28&what=hydraulic+cylinders,tel://888-807-9127,hydraulic cylinders
379292,"Kinequip, Inc.",Distributor*,,1946,10-49,Locations,https://www.kinequip.com/pages/yates,"Destaco, Eaton, Flairline, Greenco, Starcyl","Distributor of industrial hydraulic cylinders. Offers NFPA-compliant tie-rod and welded cylinders. Available in various light, medium, heavy, severe, and mill duty models. Same-day, FOB, and drop shipping are provided depending on orders.",https://www.thomasnet.com/branchloc.html?cid=379292&cov=NA&goto=%2Fprofile%2F00379292%2Fkinequip-inc.html&heading=21650809&searchpos=29&what=hydraulic+cylinders,tel://800-982-8894,hydraulic cylinders
10026277,Millerbernd Mfg. Co.,Custom Manufacturer*,$50 - 99.9 Mil,1933,200-499,"Winsted, MN",,,"Custom manufacturer of cylinders made from aluminum, copper, stainless steel, carbon steel, iron, abrasion-resistant or steel plate, high-temperature alloy, perforated, sheet, precious and heat resistant metal materials. Features include flanging, high pressure, resistance to moisture, corrosion and rust. Serves the automotive, agricultural, automation, farming, construction, defense, energy, hydraulics, heavy equipment, military, mining, packaging, robotics, HVAC, power generation, transportation, oil and gas industries. Blanket orders are accepted. Emergency and rush services are provided. Meets ASME and ASTM standards. CE certified. RoHS compliant.",https://www.thomasnet.com/profile/10026277/millerbernd-mfg-co.html?cid=10026277&cov=NA&heading=21650809&searchpos=30&what=hydraulic+cylinders,tel://320-485-2111,hydraulic cylinders
449126,"Amalga Composites, Inc.","Custom Manufacturer*, Manufacturer",$5 - 9.9 Mil,1966,50-99,"Milwaukee, WI",http://www.amalgacomposites.com/reservoir-tubing.php,,"Manufacturer of engineered filament-wound composite products. Products include pneumatic & hydraulic cylinder tubing, fiberglass & carbon fiber tubing, rollers, cores, driveshafts, food grade tubing, compression molding & electrical components. Full service machine shop is available. Diameters are up to 42 inch & lengths up to 30 feet.",https://www.thomasnet.com/profile/00449126/amalga-composites-inc.html?cid=449126&cov=NA&heading=21650809&searchpos=31&what=hydraulic+cylinders,tel://877-786-9629,hydraulic cylinders
1166338,M & M Hydraulic Co.,"Service Company*, Distributor, Manufacturer, Custom Manufacturer",Under $1 Mil,1975,1-9,"Roseville, MN",https://www.mmhydraulic.com/services,,Custom manufacturer of hydraulic cylinders. Capable of honing hydraulic cylinders up to 21 in. bore and 20 ft. stroke. Repair services for hydraulic cylinders are available. Also performs individual machining jobs and prototyping and as well as large welding and fabrication for a variety of hydraulic applications. Field services to assist in troubleshooting hydraulic systems are offered.,https://www.thomasnet.com/profile/01166338/m-m-hydraulic-co.html?cid=1166338&cov=NA&heading=21650809&searchpos=32&what=hydraulic+cylinders,tel://877-723-9117,hydraulic cylinders
918285,Harris,Manufacturer*,,,,Locations,https://harrisequip.com/products/,,"Manufacturer of puplers, scrap cutting and chopping machinery including shears. Intended to process auto scrap, still mill scrap, pipes and plates and heavy metal. Heavy duty cylinders suitable for scrap yards.",https://www.thomasnet.com/branchloc.html?cid=918285&cov=NA&goto=%2Fprofile%2F00918285%2Fharris.html&heading=21650809&searchpos=33&what=hydraulic+cylinders,tel://877-633-6088,hydraulic cylinders
10078881,"EAS Mold & Die Change Systems, Inc.",Manufacturer*,$1 - 4.9 Mil,2001,1-9,"Greenville, SC",https://easchangesystems.com/product_category/clamping-solutions/,,"Manufacturer of single acting hydraulic pull clamp cylinders for die back plates and straight and non-fat surfaces. Available in 8 to 12 mm clamping stroke, 5,000 psi operating pressure and 5 to 200 degrees C operating temperature. Features vary depending upon model, including heavy duty, parking stations, inductive sensors and mold attachments.",https://www.thomasnet.com/profile/10078881/eas-mold-die-change-systems-inc.html?cid=10078881&cov=NA&heading=21650809&searchpos=34&what=hydraulic+cylinders,tel://864-603-3386,hydraulic cylinders
455566,Carlson Tool & Manufacturing Corp.,"Custom Manufacturer*, Manufacturer, Service Company",$10 - 24.9 Mil,1958,100-199,"Cedarburg, WI",,,"ISO certified custom manufacturer providing engineering, tooling, drilling, and machining services. Services available include tool design & engineering, tool manufacturing, tool tryout & validation, tool service and repair, EDM, CNC machining, horizontal and vertical machining, four-axis and five-axis machining, turning, milling, deep hole drilling, gun drilling, honing, boring, parting/cutting, straight turning, contour turning, form turning, taper turning, facing, and internal/external threading. Alloy steels, aluminum, brass, bronze, carbon steel, cast iron, copper, Hastelloy, Inconel, molybdenum, Monel, nickel alloys, stainless steel, titanium, tool steel, sterling silver and bronze. Nylon, acetal, polycarbonate, polystyrene, acrylic, carbon fiber, PTFE, ABS and PVC plastic materials are handled. Tools such as plastic molds, battery/grid molds and cast metals tooling can be fabricated. Markets served include: Automotive, agricultural, military/defense, medical, railroad, food processing, marine, construction equipment, energy, mining, metals, recreation vehicles, aerospace, oil/gas, paper/plastics and more.",https://www.thomasnet.com/profile/00455566/carlson-tool-manufacturing-corp.html?cid=455566&cov=NA&heading=21650809&searchpos=35&what=hydraulic+cylinders,tel://877-988-8845,hydraulic cylinders
435100,"Star Hydraulics, LLC","Manufacturer*, Custom Manufacturer",$1 - 4.9 Mil,1947,10-49,"River Grove, IL",http://hydraulic-pumps.starhyd.com/item/cylinders/custom-hydraulic-cylinders/custom-hydraulic-pumps,Star,"ISO 9001:2008 certified manufacturer of standard and custom hydraulic cylinders. Air-oil, double and single acting, hydro-pneumatic, multiple bore, non-rotating, smooth body, spring advance, tie-rod and welded cylinders are available. Offered in working pressure up to 15000 psi and tolerances of +/- 0.002 in. Materials used include steel, brass, aluminum, cast iron, cast steel, bronze and stainless steel. Features include adjustable stroke, corrosion proof and Hall effect and reed switch sensors. Aerospace, automotive/transportation, construction, electrical, food processing, marine, medical, mining, oil/gas/petroleum, railroad and steel industries are served. Meets ASME, ASTM, AWS and DNV standards. Meet Military Specs. RoHS compliant. 24-hour and JIT delivery services on standard products are available. Made in the USA.",https://www.thomasnet.com/profile/00435100/star-hydraulics-llc.html?cid=435100&cov=NA&heading=21650809&searchpos=36&what=hydraulic+cylinders,tel://708-453-3238,hydraulic cylinders
30815189,Reasontek Corp.,"Custom Manufacturer*, Distributor",$5 - 9.9 Mil,2009,1-9,"Brea, CA",https://www.reasontek.com/hydraulic-pneumatic-fluid-power-products/,"Eaton, Enerpac, NoPak, Parker","Distributor of industrial hydraulic cylinders. Also offers hydraulic products such as accumulators, gearboxes, coolers, electronics, and filters. Made in the USA.",https://www.thomasnet.com/profile/30815189/reasontek-corp.html?cid=30815189&cov=NA&heading=21650809&searchpos=37&what=hydraulic+cylinders,tel://855-778-3763,hydraulic cylinders
1082640,Metro Hydraulic,Distributor*,,,,"Newark, NJ",http://equipment.metrohydraulic.com/category/cylinders-powerteam,,"Distributor of double-acting hydraulic cylinders. Features vary depending upon model, including interchangeable piston head inserts, plated piston rods, high tonnage design, aluminum bronze overlay bearings, grooved ring patterns and corrosion resistance. Suitable for pulling and tensioning of cables, anchor bolts and forcing screws. Repair services and custom sizes also available.",https://www.thomasnet.com/profile/01082640/metro-hydraulic.html?cid=1082640&cov=NA&heading=21650809&searchpos=38&what=hydraulic+cylinders,tel://800-633-8234,hydraulic cylinders
10063653,"Fluid Energy Controls, Inc.","Custom Manufacturer*, Distributor",$10 - 24.9 Mil,1995,10-49,"City of Industry, CA",http://fecintl.com/fluid-power-products/what-we-offer,"Cross, Parker","Worldwide distributor of air, hydraulic & air-draulic cylinders. Other products include rotary actuators, accumulators, ball, check & cartridge valves, mounting clamps, directional control & electrohydraulic valves, filters, flow controls, fittings & gauges, gear boxes & pumps, hoses, manifolds, hydraulic & electric motors, pumps, pulsation dampeners, power units, surge suppressors, test systems & valves.",https://www.thomasnet.com/profile/10063653/fluid-energy-controls-inc.html?cid=10063653&cov=NA&heading=21650809&searchpos=39&what=hydraulic+cylinders,tel://888-549-7930,hydraulic cylinders
127752,"Kilgore Manufacturing Company, Inc.","Custom Manufacturer*, Manufacturer",$10 - 24.9 Mil,1980,50-99,"Columbia City, IN",http://www.kilgoremfg.com/index.html,,"ISO 9001:2008 certified manufacturer of standard & custom cylinders including hydraulic & pneumatic cylinders. Materials used include carbon steel, alloy steel, stainless steel, brass, aluminum, copper & plastics. Products such as fittings, adapters, valve components, fasteners, hydraulic hose ends, check valves, screw machine products, weldments, pneumatic & hydraulic manifolds, crimpers & connectors can also be fabricated. Capabilities include CNC milling, CNC turning, Swiss turning, lathe cutting, screw machining, CNC drilling, surface grinding, cylindrical grinding, EDM, prototyping & assembly.",https://www.thomasnet.com/profile/00127752/kilgore-manufacturing-company-inc.html?cid=127752&cov=NA&heading=21650809&searchpos=40&what=hydraulic+cylinders,tel://877-224-9617,hydraulic cylinders
1188603,"Distributor To Industry, Inc.",Distributor*,Under $1 Mil,1945,1-9,"Wichita, KS",http://airvalves-adhesives.trydti.com/category/all-categories,"PowerMaster, PressureMaster, Rexroth, TaskMaster","Distributor of hydraulic cylinders including NFPA standard high pressure hydraulic cylinders. Standard hydraulic cylinders are available in working pressure ratings from 250 psi to 1500 psi. Features include machine tool grade, steel head & tube/tie rod construction & quick change rod cartridge. NFPA standard high pressure hydraulic cylinders are available in working pressure ratings from 3000 psi to 5000 psi. Hydraulic cylinders are available with 22 standard mounting & cushioning options.",https://www.thomasnet.com/profile/01188603/distributor-to-industry-inc.html?cid=1188603&cov=NA&heading=21650809&searchpos=41&what=hydraulic+cylinders,tel://866-906-0396,hydraulic cylinders
30853001,"K & S Hydraulics, Inc.","Service Company*, Distributor",,,,"Bridgewater, NJ",,"Enerpac, Parker, Vickers","Distributor of air and hydraulic cylinders for agriculture, construction and marine industries. Machining and repairing services are available.",https://www.thomasnet.com/profile/30853001/k-s-hydraulics-inc.html?cid=30853001&cov=NA&heading=21650809&searchpos=42&what=hydraulic+cylinders,tel://855-542-3920,hydraulic cylinders
